GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
8600000US40337,40337,ZCTA5 40337,2407,0,0,0,2407,0
8600000US40339,40339,ZCTA5 40339,36,0,0,0,36,0
8600000US40342,40342,ZCTA5 40342,8985,5365,0,5365,3620,0
8600000US40346,40346,ZCTA5 40346,309,0,0,0,309,0
8600000US40347,40347,ZCTA5 40347,1182,8,0,8,1174,0
8600000US40348,40348,ZCTA5 40348,318,0,0,0,318,0
8600000US40350,40350,ZCTA5 40350,104,0,0,0,104,0
8600000US40351,40351,ZCTA5 40351,8618,2033,0,2033,6585,0
8600000US40353,40353,ZCTA5 40353,9213,5053,0,5053,4160,0
8600000US40356,40356,ZCTA5 40356,16462,12399,1000,11399,4063,0
8600000US40358,40358,ZCTA5 40358,408,0,0,0,408,0
8600000US40359,40359,ZCTA5 40359,3640,0,0,0,3640,0
8600000US40360,40360,ZCTA5 40360,3011,0,0,0,3011,0
8600000US40361,40361,ZCTA5 40361,8092,5003,0,5003,3089,0
8600000US40363,40363,ZCTA5 40363,63,0,0,0,63,0
8600000US40370,40370,ZCTA5 40370,1218,0,0,0,1218,0
8600000US40371,40371,ZCTA5 40371,1383,0,0,0,1383,0
8600000US40372,40372,ZCTA5 40372,963,0,0,0,963,0
8600000US40374,40374,ZCTA5 40374,791,0,0,0,791,0
8600000US40376,40376,ZCTA5 40376,51,0,0,0,51,0
8600000US40379,40379,ZCTA5 40379,1394,0,0,0,1394,0
8600000US40380,40380,ZCTA5 40380,2976,1287,0,1287,1689,0
8600000US40383,40383,ZCTA5 40383,9545,6706,0,6706,2839,0
8600000US40385,40385,ZCTA5 40385,1329,0,0,0,1329,0
8600000US40387,40387,ZCTA5 40387,1690,0,0,0,1690,0
8600000US40390,40390,ZCTA5 40390,2564,1759,0,1759,805,0
8600000US40391,40391,ZCTA5 40391,15533,11427,0,11427,4106,0
8600000US40402,40402,ZCTA5 40402,1298,0,0,0,1298,0
8600000US40403,40403,ZCTA5 40403,10048,6061,0,6061,3987,0
8600000US40404,40404,ZCTA5 40404,0,0,0,0,0,0
8600000US40409,40409,ZCTA5 40409,1744,0,0,0,1744,0
8600000US40419,40419,ZCTA5 40419,2052,0,0,0,2052,0
8600000US40422,40422,ZCTA5 40422,10473,7676,0,7676,2797,0
8600000US40434,40434,ZCTA5 40434,20,0,0,0,20,0
8600000US40437,40437,ZCTA5 40437,2237,0,0,0,2237,0
8600000US40440,40440,ZCTA5 40440,915,531,0,531,384,0
8600000US40442,40442,ZCTA5 40442,490,0,0,0,490,0
8600000US40444,40444,ZCTA5 40444,6237,1752,0,1752,4485,0
8600000US40445,40445,ZCTA5 40445,497,0,0,0,497,0
8600000US40447,40447,ZCTA5 40447,4139,0,0,0,4139,0
8600000US40448,40448,ZCTA5 40448,28,0,0,0,28,0
8600000US40456,40456,ZCTA5 40456,4218,1227,0,1227,2991,0
8600000US40460,40460,ZCTA5 40460,520,0,0,0,520,0
8600000US40461,40461,ZCTA5 40461,1347,253,0,253,1094,0
8600000US40464,40464,ZCTA5 40464,496,0,0,0,496,0
8600000US40468,40468,ZCTA5 40468,818,0,0,0,818,0
8600000US40472,40472,ZCTA5 40472,871,302,0,302,569,0
8600000US40475,40475,ZCTA5 40475,23810,15481,0,15481,8329,0
8600000US40481,40481,ZCTA5 40481,107,0,0,0,107,0
8600000US40484,40484,ZCTA5 40484,5036,1973,0,1973,3063,0
8600000US40486,40486,ZCTA5 40486,1033,0,0,0,1033,0
8600000US40489,40489,ZCTA5 40489,1767,0,0,0,1767,0
8600000US40502,40502,ZCTA5 40502,13910,13910,13910,0,0,0
8600000US40503,40503,ZCTA5 40503,13196,13196,13196,0,0,0
8600000US40504,40504,ZCTA5 40504,12363,12363,12363,0,0,0
8600000US40505,40505,ZCTA5 40505,12162,12162,12162,0,0,0
8600000US40506,40506,ZCTA5 40506,2,2,2,0,0,0
8600000US40507,40507,ZCTA5 40507,1483,1483,1483,0,0,0
8600000US40508,40508,ZCTA5 40508,10826,10826,10826,0,0,0
8600000US40509,40509,ZCTA5 40509,15131,14270,14270,0,861,0
8600000US40510,40510,ZCTA5 40510,366,1,1,0,365,0
8600000US40511,40511,ZCTA5 40511,12566,11262,11262,0,1304,0
8600000US40513,40513,ZCTA5 40513,4451,4189,4189,0,262,0
8600000US40514,40514,ZCTA5 40514,5596,5596,5596,0,0,0
8600000US40515,40515,ZCTA5 40515,14580,13683,13683,0,897,0
8600000US40516,40516,ZCTA5 40516,1293,393,393,0,900,0
8600000US40517,40517,ZCTA5 40517,17748,17748,17748,0,0,0
8600000US40601,40601,ZCTA5 40601,23523,17358,0,17358,6165,0
8600000US40604,40604,ZCTA5 40604,1,1,0,1,0,0
8600000US40701,40701,ZCTA5 40701,13062,7486,0,7486,5576,0
8600000US40729,40729,ZCTA5 40729,2361,482,0,482,1879,0
8600000US40734,40734,ZCTA5 40734,1649,258,0,258,1391,0
8600000US40737,40737,ZCTA5 40737,610,0,0,0,610,0
8600000US40740,40740,ZCTA5 40740,1326,393,0,393,933,0
8600000US40741,40741,ZCTA5 40741,9705,4407,0,4407,5298,0
8600000US40743,40743,ZCTA5 40743,94,26,0,26,68,0
8600000US40744,40744,ZCTA5 40744,7748,3710,0,3710,4038,0
8600000US40759,40759,ZCTA5 40759,1071,6,0,6,1065,0
8600000US40763,40763,ZCTA5 40763,249,0,0,0,249,0
8600000US40769,40769,ZCTA5 40769,7604,2353,0,2353,5251,0
8600000US40771,40771,ZCTA5 40771,497,77,0,77,420,0
8600000US40801,40801,ZCTA5 40801,227,101,0,101,126,0
8600000US40806,40806,ZCTA5 40806,1168,526,0,526,642,0
8600000US40807,40807,ZCTA5 40807,189,186,0,186,3,0
8600000US40808,40808,ZCTA5 40808,40,0,0,0,40,0
8600000US40810,40810,ZCTA5 40810,711,0,0,0,711,0
8600000US40813,40813,ZCTA5 40813,299,0,0,0,299,0
8600000US40815,40815,ZCTA5 40815,683,0,0,0,683,0
8600000US40816,40816,ZCTA5 40816,45,0,0,0,45,0
8600000US40818,40818,ZCTA5 40818,51,0,0,0,51,0
8600000US40819,40819,ZCTA5 40819,327,0,0,0,327,0
8600000US40820,40820,ZCTA5 40820,261,0,0,0,261,0
8600000US40823,40823,ZCTA5 40823,2072,1258,0,1258,814,0
8600000US40824,40824,ZCTA5 40824,241,179,0,179,62,0
8600000US40826,40826,ZCTA5 40826,339,0,0,0,339,0
8600000US40827,40827,ZCTA5 40827,281,0,0,0,281,0
8600000US40828,40828,ZCTA5 40828,1630,876,0,876,754,0
8600000US40829,40829,ZCTA5 40829,86,58,0,58,28,0
8600000US40830,40830,ZCTA5 40830,143,0,0,0,143,0
8600000US40831,40831,ZCTA5 40831,2320,1481,0,1481,839,0
8600000US40840,40840,ZCTA5 40840,117,0,0,0,117,0
8600000US40843,40843,ZCTA5 40843,142,0,0,0,142,0
8600000US40844,40844,ZCTA5 40844,68,0,0,0,68,0
8600000US40845,40845,ZCTA5 40845,286,0,0,0,286,0
8600000US40847,40847,ZCTA5 40847,108,83,0,83,25,0
8600000US40849,40849,ZCTA5 40849,163,138,0,138,25,0
8600000US40854,40854,ZCTA5 40854,586,492,0,492,94,0
8600000US40855,40855,ZCTA5 40855,510,459,0,459,51,0
8600000US40856,40856,ZCTA5 40856,350,0,0,0,350,0
8600000US40858,40858,ZCTA5 40858,187,0,0,0,187,0
8600000US40862,40862,ZCTA5 40862,279,0,0,0,279,0
8600000US40863,40863,ZCTA5 40863,239,0,0,0,239,0
8600000US40865,40865,ZCTA5 40865,184,40,0,40,144,0
8600000US40868,40868,ZCTA5 40868,485,0,0,0,485,0
8600000US40870,40870,ZCTA5 40870,141,0,0,0,141,0
8600000US40873,40873,ZCTA5 40873,1129,379,0,379,750,0
8600000US40874,40874,ZCTA5 40874,229,0,0,0,229,0
8600000US40902,40902,ZCTA5 40902,582,0,0,0,582,0
8600000US40903,40903,ZCTA5 40903,326,105,0,105,221,0
8600000US40906,40906,ZCTA5 40906,5045,2337,0,2337,2708,0
8600000US40913,40913,ZCTA5 40913,95,0,0,0,95,0
8600000US40914,40914,ZCTA5 40914,237,0,0,0,237,0
8600000US40915,40915,ZCTA5 40915,413,101,0,101,312,0
8600000US40921,40921,ZCTA5 40921,145,0,0,0,145,0
8600000US40923,40923,ZCTA5 40923,319,0,0,0,319,0
8600000US40927,40927,ZCTA5 40927,222,0,0,0,222,0
8600000US40935,40935,ZCTA5 40935,1306,231,0,231,1075,0
8600000US40939,40939,ZCTA5 40939,134,0,0,0,134,0
8600000US40940,40940,ZCTA5 40940,220,0,0,0,220,0
8600000US40941,40941,ZCTA5 40941,112,57,0,57,55,0
8600000US40943,40943,ZCTA5 40943,329,0,0,0,329,0
8600000US40946,40946,ZCTA5 40946,105,0,0,0,105,0
8600000US40949,40949,ZCTA5 40949,388,93,0,93,295,0
8600000US40953,40953,ZCTA5 40953,412,0,0,0,412,0
8600000US40958,40958,ZCTA5 40958,202,0,0,0,202,0
8600000US40962,40962,ZCTA5 40962,7610,1275,0,1275,6335,0
8600000US40964,40964,ZCTA5 40964,60,0,0,0,60,0
8600000US40965,40965,ZCTA5 40965,6439,5187,0,5187,1252,0
8600000US40972,40972,ZCTA5 40972,653,0,0,0,653,0
8600000US40977,40977,ZCTA5 40977,4502,0,0,0,4502,0
8600000US40979,40979,ZCTA5 40979,57,0,0,0,57,0
8600000US40982,40982,ZCTA5 40982,167,0,0,0,167,0
8600000US40983,40983,ZCTA5 40983,175,0,0,0,175,0
8600000US40988,40988,ZCTA5 40988,270,0,0,0,270,0
8600000US40995,40995,ZCTA5 40995,53,0,0,0,53,0
8600000US40997,40997,ZCTA5 40997,193,0,0,0,193,0
8600000US41001,41001,ZCTA5 41001,6207,3955,3955,0,2252,0
8600000US41002,41002,ZCTA5 41002,1137,0,0,0,1137,0
8600000US41003,41003,ZCTA5 41003,1184,0,0,0,1184,0
8600000US41004,41004,ZCTA5 41004,1857,0,0,0,1857,0
8600000US41005,41005,ZCTA5 41005,8410,6600,6600,0,1810,0
8600000US41006,41006,ZCTA5 41006,1820,0,0,0,1820,0
8600000US41007,41007,ZCTA5 41007,1618,0,0,0,1618,0
8600000US41008,41008,ZCTA5 41008,3183,2232,0,2232,951,0
8600000US41010,41010,ZCTA5 41010,1521,0,0,0,1521,0
8600000US41011,41011,ZCTA5 41011,13661,13661,13661,0,0,0
8600000US41014,41014,ZCTA5 41014,3552,3552,3552,0,0,0
8600000US41015,41015,ZCTA5 41015,8943,7957,7957,0,986,0
8600000US41016,41016,ZCTA5 41016,2942,2942,2942,0,0,0
8600000US41017,41017,ZCTA5 41017,16375,16375,16375,0,0,0
8600000US41018,41018,ZCTA5 41018,11347,11347,11347,0,0,0
8600000US41030,41030,ZCTA5 41030,2425,1273,0,1273,1152,0
8600000US41031,41031,ZCTA5 41031,6935,2986,0,2986,3949,0
8600000US41033,41033,ZCTA5 41033,783,0,0,0,783,0
8600000US41034,41034,ZCTA5 41034,446,0,0,0,446,0
8600000US41035,41035,ZCTA5 41035,4179,1019,0,1019,3160,0
8600000US41039,41039,ZCTA5 41039,1142,0,0,0,1142,0
8600000US41040,41040,ZCTA5 41040,3284,0,0,0,3284,0
8600000US41041,41041,ZCTA5 41041,3310,1441,0,1441,1869,0
8600000US41042,41042,ZCTA5 41042,21017,21017,21017,0,0,0
8600000US41043,41043,ZCTA5 41043,763,0,0,0,763,0
8600000US41044,41044,ZCTA5 41044,501,0,0,0,501,0
8600000US41045,41045,ZCTA5 41045,564,0,0,0,564,0
8600000US41046,41046,ZCTA5 41046,573,0,0,0,573,0
8600000US41048,41048,ZCTA5 41048,4728,4237,4237,0,491,0
8600000US41049,41049,ZCTA5 41049,1012,0,0,0,1012,0
8600000US41051,41051,ZCTA5 41051,9603,8611,8611,0,992,0
8600000US41052,41052,ZCTA5 41052,44,0,0,0,44,0
8600000US41055,41055,ZCTA5 41055,792,0,0,0,792,0
8600000US41056,41056,ZCTA5 41056,6672,3886,0,3886,2786,0
8600000US41059,41059,ZCTA5 41059,1173,339,339,0,834,0
8600000US41062,41062,ZCTA5 41062,15,0,0,0,15,0
8600000US41063,41063,ZCTA5 41063,1340,0,0,0,1340,0
8600000US41064,41064,ZCTA5 41064,981,0,0,0,981,0
8600000US41071,41071,ZCTA5 41071,9976,9976,9976,0,0,0
8600000US41073,41073,ZCTA5 41073,2974,2974,2974,0,0,0
8600000US41074,41074,ZCTA5 41074,2365,2365,2365,0,0,0
8600000US41075,41075,ZCTA5 41075,7339,7339,7339,0,0,0
8600000US41076,41076,ZCTA5 41076,7565,6869,6869,0,696,0
8600000US41080,41080,ZCTA5 41080,726,0,0,0,726,0
8600000US41083,41083,ZCTA5 41083,602,0,0,0,602,0
8600000US41085,41085,ZCTA5 41085,295,295,295,0,0,0
8600000US41086,41086,ZCTA5 41086,1184,0,0,0,1184,0
8600000US41091,41091,ZCTA5 41091,5915,4545,4545,0,1370,0
8600000US41092,41092,ZCTA5 41092,1363,5,5,0,1358,0
8600000US41093,41093,ZCTA5 41093,1364,0,0,0,1364,0
8600000US41094,41094,ZCTA5 41094,5261,3771,3771,0,1490,0
8600000US41095,41095,ZCTA5 41095,1654,0,0,0,1654,0
8600000US41097,41097,ZCTA5 41097,3113,983,0,983,2130,0
8600000US41098,41098,ZCTA5 41098,1169,0,0,0,1169,0
8600000US41099,41099,ZCTA5 41099,0,0,0,0,0,0
8600000US41101,41101,ZCTA5 41101,9052,9022,9022,0,30,0
8600000US41102,41102,ZCTA5 41102,8899,6984,6984,0,1915,0
8600000US41121,41121,ZCTA5 41121,836,0,0,0,836,0
8600000US41124,41124,ZCTA5 41124,496,0,0,0,496,0
8600000US41129,41129,ZCTA5 41129,4238,1289,1289,0,2949,0
8600000US41132,41132,ZCTA5 41132,213,0,0,0,213,0
8600000US41135,41135,ZCTA5 41135,90,0,0,0,90,0
8600000US41139,41139,ZCTA5 41139,3668,3584,3584,0,84,0
8600000US41141,41141,ZCTA5 41141,1098,0,0,0,1098,0
8600000US41142,41142,ZCTA5 41142,34,0,0,0,34,0
8600000US41143,41143,ZCTA5 41143,6270,2371,0,2371,3899,0
8600000US41144,41144,ZCTA5 41144,4441,1429,1429,0,3012,0
8600000US41146,41146,ZCTA5 41146,168,0,0,0,168,0
8600000US41149,41149,ZCTA5 41149,334,0,0,0,334,0
8600000US41159,41159,ZCTA5 41159,264,0,0,0,264,0
8600000US41164,41164,ZCTA5 41164,6169,0,0,0,6169,0
8600000US41166,41166,ZCTA5 41166,407,0,0,0,407,0
8600000US41168,41168,ZCTA5 41168,1229,0,0,0,1229,0
8600000US41169,41169,ZCTA5 41169,2435,2330,2330,0,105,0
8600000US41171,41171,ZCTA5 41171,2000,0,0,0,2000,0
8600000US41174,41174,ZCTA5 41174,557,161,0,161,396,0
8600000US41175,41175,ZCTA5 41175,2575,1180,0,1180,1395,0
8600000US41179,41179,ZCTA5 41179,3720,0,0,0,3720,0
8600000US41180,41180,ZCTA5 41180,579,0,0,0,579,0
8600000US41183,41183,ZCTA5 41183,687,687,687,0,0,0
8600000US41189,41189,ZCTA5 41189,1033,0,0,0,1033,0
8600000US41201,41201,ZCTA5 41201,170,0,0,0,170,0
8600000US41203,41203,ZCTA5 41203,332,0,0,0,332,0
8600000US41204,41204,ZCTA5 41204,252,0,0,0,252,0
8600000US41214,41214,ZCTA5 41214,313,0,0,0,313,0
8600000US41216,41216,ZCTA5 41216,584,39,0,39,545,0
8600000US41219,41219,ZCTA5 41219,913,0,0,0,913,0
8600000US41222,41222,ZCTA5 41222,1132,197,0,197,935,0
8600000US41224,41224,ZCTA5 41224,2185,0,0,0,2185,0
8600000US41226,41226,ZCTA5 41226,84,0,0,0,84,0
8600000US41230,41230,ZCTA5 41230,5228,1686,0,1686,3542,0
8600000US41231,41231,ZCTA5 41231,466,0,0,0,466,0
8600000US41232,41232,ZCTA5 41232,352,0,0,0,352,0
8600000US41234,41234,ZCTA5 41234,265,0,0,0,265,0
8600000US41238,41238,ZCTA5 41238,409,0,0,0,409,0
8600000US41240,41240,ZCTA5 41240,3295,2056,0,2056,1239,0
8600000US41250,41250,ZCTA5 41250,547,0,0,0,547,0
8600000US41254,41254,ZCTA5 41254,242,0,0,0,242,0
8600000US41255,41255,ZCTA5 41255,472,0,0,0,472,0
8600000US41256,41256,ZCTA5 41256,1098,255,0,255,843,0
8600000US41257,41257,ZCTA5 41257,171,0,0,0,171,0
8600000US41260,41260,ZCTA5 41260,379,239,0,239,140,0
8600000US41262,41262,ZCTA5 41262,676,0,0,0,676,0
8600000US41263,41263,ZCTA5 41263,225,0,0,0,225,0
8600000US41264,41264,ZCTA5 41264,178,0,0,0,178,0
8600000US41265,41265,ZCTA5 41265,856,0,0,0,856,0
8600000US41267,41267,ZCTA5 41267,584,0,0,0,584,0
8600000US41268,41268,ZCTA5 41268,178,178,0,178,0,0
8600000US41271,41271,ZCTA5 41271,123,0,0,0,123,0
8600000US41274,41274,ZCTA5 41274,254,24,0,24,230,0
8600000US41301,41301,ZCTA5 41301,3017,0,0,0,3017,0
8600000US41311,41311,ZCTA5 41311,3245,0,0,0,3245,0
8600000US41314,41314,ZCTA5 41314,2548,0,0,0,2548,0
8600000US41317,41317,ZCTA5 41317,83,0,0,0,83,0
8600000US41332,41332,ZCTA5 41332,618,0,0,0,618,0
8600000US41339,41339,ZCTA5 41339,4911,1231,0,1231,3680,0
8600000US41348,41348,ZCTA5 41348,531,0,0,0,531,0
8600000US41352,41352,ZCTA5 41352,314,0,0,0,314,0
8600000US41360,41360,ZCTA5 41360,233,0,0,0,233,0
8600000US41365,41365,ZCTA5 41365,282,0,0,0,282,0
8600000US41366,41366,ZCTA5 41366,14,0,0,0,14,0
8600000US41367,41367,ZCTA5 41367,78,0,0,0,78,0
8600000US41385,41385,ZCTA5 41385,211,0,0,0,211,0
8600000US41390,41390,ZCTA5 41390,22,0,0,0,22,0
8600000US41397,41397,ZCTA5 41397,33,0,0,0,33,0
8600000US41408,41408,ZCTA5 41408,181,0,0,0,181,0
8600000US41421,41421,ZCTA5 41421,98,0,0,0,98,0
8600000US41425,41425,ZCTA5 41425,550,0,0,0,550,0
8600000US41464,41464,ZCTA5 41464,334,0,0,0,334,0
8600000US41465,41465,ZCTA5 41465,5330,0,0,0,5330,0
8600000US41472,41472,ZCTA5 41472,4384,0,0,0,4384,0
8600000US41501,41501,ZCTA5 41501,10869,3226,0,3226,7643,0
8600000US41503,41503,ZCTA5 41503,290,127,0,127,163,0
8600000US41512,41512,ZCTA5 41512,434,0,0,0,434,0
8600000US41513,41513,ZCTA5 41513,296,0,0,0,296,0
8600000US41514,41514,ZCTA5 41514,1614,178,0,178,1436,0
8600000US41517,41517,ZCTA5 41517,55,0,0,0,55,0
8600000US41519,41519,ZCTA5 41519,482,0,0,0,482,0
8600000US41522,41522,ZCTA5 41522,2540,0,0,0,2540,0
8600000US41524,41524,ZCTA5 41524,191,0,0,0,191,0
8600000US41526,41526,ZCTA5 41526,49,49,0,49,0,0
8600000US41527,41527,ZCTA5 41527,316,0,0,0,316,0
8600000US41528,41528,ZCTA5 41528,468,0,0,0,468,0
8600000US41531,41531,ZCTA5 41531,415,10,0,10,405,0
8600000US41534,41534,ZCTA5 41534,118,0,0,0,118,0
8600000US41535,41535,ZCTA5 41535,250,0,0,0,250,0
8600000US41537,41537,ZCTA5 41537,2528,0,0,0,2528,0
8600000US41538,41538,ZCTA5 41538,67,0,0,0,67,0
8600000US41539,41539,ZCTA5 41539,772,0,0,0,772,0
8600000US41540,41540,ZCTA5 41540,143,0,0,0,143,0
8600000US41543,41543,ZCTA5 41543,262,0,0,0,262,0
8600000US41544,41544,ZCTA5 41544,402,0,0,0,402,0
8600000US41547,41547,ZCTA5 41547,175,0,0,0,175,0
8600000US41548,41548,ZCTA5 41548,451,0,0,0,451,0
8600000US41553,41553,ZCTA5 41553,1124,0,0,0,1124,0
8600000US41554,41554,ZCTA5 41554,553,0,0,0,553,0
8600000US41555,41555,ZCTA5 41555,416,0,0,0,416,0
8600000US41557,41557,ZCTA5 41557,773,0,0,0,773,0
8600000US41558,41558,ZCTA5 41558,371,0,0,0,371,0
8600000US41559,41559,ZCTA5 41559,156,0,0,0,156,0
8600000US41560,41560,ZCTA5 41560,190,0,0,0,190,0
8600000US41562,41562,ZCTA5 41562,1240,59,0,59,1181,0
8600000US41563,41563,ZCTA5 41563,212,0,0,0,212,0
8600000US41564,41564,ZCTA5 41564,512,0,0,0,512,0
8600000US41566,41566,ZCTA5 41566,299,0,0,0,299,0
8600000US41567,41567,ZCTA5 41567,157,0,0,0,157,0
8600000US41568,41568,ZCTA5 41568,515,0,0,0,515,0
8600000US41571,41571,ZCTA5 41571,302,0,0,0,302,0
8600000US41572,41572,ZCTA5 41572,1800,0,0,0,1800,0
8600000US41601,41601,ZCTA5 41601,369,233,0,233,136,0
8600000US41602,41602,ZCTA5 41602,393,214,0,214,179,0
8600000US41603,41603,ZCTA5 41603,641,0,0,0,641,0
8600000US41604,41604,ZCTA5 41604,287,0,0,0,287,0
8600000US41605,41605,ZCTA5 41605,302,0,0,0,302,0
8600000US41606,41606,ZCTA5 41606,322,0,0,0,322,0
8600000US41607,41607,ZCTA5 41607,149,0,0,0,149,0
8600000US41612,41612,ZCTA5 41612,39,0,0,0,39,0
8600000US41615,41615,ZCTA5 41615,281,0,0,0,281,0
8600000US41616,41616,ZCTA5 41616,378,0,0,0,378,0
8600000US41619,41619,ZCTA5 41619,269,0,0,0,269,0
8600000US41621,41621,ZCTA5 41621,147,119,0,119,28,0
8600000US41622,41622,ZCTA5 41622,100,0,0,0,100,0
8600000US41630,41630,ZCTA5 41630,612,0,0,0,612,0
8600000US41631,41631,ZCTA5 41631,492,0,0,0,492,0
8600000US41632,41632,ZCTA5 41632,281,0,0,0,281,0
8600000US41635,41635,ZCTA5 41635,1418,289,0,289,1129,0
8600000US41636,41636,ZCTA5 41636,459,0,0,0,459,0
8600000US41640,41640,ZCTA5 41640,611,0,0,0,611,0
8600000US41642,41642,ZCTA5 41642,328,0,0,0,328,0
8600000US41643,41643,ZCTA5 41643,63,0,0,0,63,0
8600000US41645,41645,ZCTA5 41645,556,0,0,0,556,0
8600000US41647,41647,ZCTA5 41647,815,0,0,0,815,0
8600000US41649,41649,ZCTA5 41649,1259,47,0,47,1212,0
8600000US41650,41650,ZCTA5 41650,250,0,0,0,250,0
8600000US41653,41653,ZCTA5 41653,5262,2088,0,2088,3174,0
8600000US41655,41655,ZCTA5 41655,410,0,0,0,410,0
8600000US41659,41659,ZCTA5 41659,243,0,0,0,243,0
8600000US41660,41660,ZCTA5 41660,414,0,0,0,414,0
8600000US41663,41663,ZCTA5 41663,156,0,0,0,156,0
8600000US41666,41666,ZCTA5 41666,450,0,0,0,450,0
8600000US41667,41667,ZCTA5 41667,310,0,0,0,310,0
8600000US41669,41669,ZCTA5 41669,353,0,0,0,353,0
8600000US41701,41701,ZCTA5 41701,7605,3090,0,3090,4515,0
8600000US41712,41712,ZCTA5 41712,174,0,0,0,174,0
8600000US41713,41713,ZCTA5 41713,26,0,0,0,26,0
8600000US41714,41714,ZCTA5 41714,229,0,0,0,229,0
8600000US41719,41719,ZCTA5 41719,477,95,0,95,382,0
8600000US41721,41721,ZCTA5 41721,362,0,0,0,362,0
8600000US41722,41722,ZCTA5 41722,787,0,0,0,787,0
8600000US41723,41723,ZCTA5 41723,636,57,0,57,579,0
8600000US41725,41725,ZCTA5 41725,81,0,0,0,81,0
8600000US41727,41727,ZCTA5 41727,266,0,0,0,266,0
8600000US41729,41729,ZCTA5 41729,105,105,0,105,0,0
8600000US41731,41731,ZCTA5 41731,515,0,0,0,515,0
8600000US41735,41735,ZCTA5 41735,138,0,0,0,138,0
8600000US41739,41739,ZCTA5 41739,88,0,0,0,88,0
8600000US41740,41740,ZCTA5 41740,410,0,0,0,410,0
8600000US41745,41745,ZCTA5 41745,82,0,0,0,82,0
8600000US41746,41746,ZCTA5 41746,367,0,0,0,367,0
8600000US41749,41749,ZCTA5 41749,1704,0,0,0,1704,0
8600000US41751,41751,ZCTA5 41751,140,81,0,81,59,0
8600000US41754,41754,ZCTA5 41754,188,0,0,0,188,0
8600000US41759,41759,ZCTA5 41759,189,0,0,0,189,0
8600000US41760,41760,ZCTA5 41760,18,0,0,0,18,0
8600000US41762,41762,ZCTA5 41762,56,0,0,0,56,0
8600000US41763,41763,ZCTA5 41763,276,0,0,0,276,0
8600000US41764,41764,ZCTA5 41764,362,0,0,0,362,0
8600000US41766,41766,ZCTA5 41766,69,0,0,0,69,0
8600000US41772,41772,ZCTA5 41772,140,0,0,0,140,0
8600000US41773,41773,ZCTA5 41773,556,0,0,0,556,0
8600000US41774,41774,ZCTA5 41774,1213,6,0,6,1207,0
8600000US41775,41775,ZCTA5 41775,71,0,0,0,71,0
8600000US41776,41776,ZCTA5 41776,689,0,0,0,689,0
8600000US41777,41777,ZCTA5 41777,434,0,0,0,434,0
8600000US41804,41804,ZCTA5 41804,314,0,0,0,314,0
8600000US41810,41810,ZCTA5 41810,254,0,0,0,254,0
8600000US41812,41812,ZCTA5 41812,141,0,0,0,141,0
8600000US41815,41815,ZCTA5 41815,334,0,0,0,334,0
8600000US41817,41817,ZCTA5 41817,124,0,0,0,124,0
8600000US41819,41819,ZCTA5 41819,214,0,0,0,214,0
8600000US41821,41821,ZCTA5 41821,278,0,0,0,278,0
8600000US41822,41822,ZCTA5 41822,1163,0,0,0,1163,0
8600000US41824,41824,ZCTA5 41824,525,0,0,0,525,0
8600000US41825,41825,ZCTA5 41825,271,0,0,0,271,0
8600000US41826,41826,ZCTA5 41826,497,0,0,0,497,0
8600000US41828,41828,ZCTA5 41828,381,0,0,0,381,0
8600000US41831,41831,ZCTA5 41831,389,0,0,0,389,0
8600000US41832,41832,ZCTA5 41832,201,0,0,0,201,0
8600000US41833,41833,ZCTA5 41833,154,0,0,0,154,0
8600000US41834,41834,ZCTA5 41834,320,0,0,0,320,0
8600000US41835,41835,ZCTA5 41835,389,0,0,0,389,0
8600000US41836,41836,ZCTA5 41836,378,0,0,0,378,0
8600000US41837,41837,ZCTA5 41837,568,0,0,0,568,0
8600000US41838,41838,ZCTA5 41838,247,0,0,0,247,0
8600000US41839,41839,ZCTA5 41839,624,0,0,0,624,0
8600000US41840,41840,ZCTA5 41840,559,0,0,0,559,0
8600000US41843,41843,ZCTA5 41843,458,0,0,0,458,0
8600000US41844,41844,ZCTA5 41844,431,0,0,0,431,0
8600000US41845,41845,ZCTA5 41845,150,0,0,0,150,0
8600000US41847,41847,ZCTA5 41847,295,0,0,0,295,0
8600000US41848,41848,ZCTA5 41848,31,0,0,0,31,0
8600000US41849,41849,ZCTA5 41849,96,0,0,0,96,0
8600000US41855,41855,ZCTA5 41855,327,0,0,0,327,0
8600000US41858,41858,ZCTA5 41858,3727,0,0,0,3727,0
8600000US41859,41859,ZCTA5 41859,170,0,0,0,170,0
8600000US41861,41861,ZCTA5 41861,54,0,0,0,54,0
8600000US41862,41862,ZCTA5 41862,437,0,0,0,437,0
8600000US42001,42001,ZCTA5 42001,13596,11602,0,11602,1994,0
8600000US42003,42003,ZCTA5 42003,13991,11532,0,11532,2459,0
8600000US42020,42020,ZCTA5 42020,1002,0,0,0,1002,0
8600000US42021,42021,ZCTA5 42021,724,0,0,0,724,0
8600000US42022,42022,ZCTA5 42022,51,0,0,0,51,0
8600000US42023,42023,ZCTA5 42023,1210,0,0,0,1210,0
8600000US42024,42024,ZCTA5 42024,722,0,0,0,722,0
8600000US42025,42025,ZCTA5 42025,9307,2090,0,2090,7217,0
